0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,5
0.000000,0
0.000000,0
0.000000,-1
0.000000,-1
0.000000,-1
0.000000,-1
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,64
0.000000,0
0.000000,0
0.000000,0
0.000000,8896
0.000000,-969
0.000000,32608
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,10
0.000000,0
0.000000,0
0.000000,0
0.000000,8912
0.000000,-969
0.000000,32608
0.000000,0
0.000000,6
0.000000,0
0.000000,0
0.000000,0
0.000000,-14063
0.000000,992
0.000000,32609
0.000000,0
0.000000,10
0.000000,0
0.000000,0
0.000000,0
0.000000,8944
0.000000,-969
0.000000,32608
0.000000,0
0.000000,6
0.000000,0
0.000000,0
0.000000,0
0.000000,-14063
0.000000,992
0.000000,32609
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,-1939
0.000000,1009
0.000000,32609
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,9216
0.000000,-969
0.000000,32608
0.000000,0
